"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-81.24","68.78","HALL BEACH A","2402350","1982-10","1982","10","-6.5","","-12.3","","-9.4","","1.1","","-28.1","","","M","","M","","M","","M","29","S","65","S"
"-81.24","68.78","HALL BEACH A","2402350","1982-11","1982","11","-16.0","","-25.7","","-20.9","","-2.0","","-37.6","","0.0","","23.5","","22.8","","45","","30","","98",""
"-81.24","68.78","HALL BEACH A","2402350","1982-12","1982","12","-29.6","","-37.0","","-33.3","","-15.1","","-44.7","","0.0","","5.4","","5.4","","38","","31","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1983-01","1983","01","-30.5","","-38.1","","-34.3","","-20.6","","-45.8","","0.0","","1.9","","1.7","","36","","30","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1983-02","1983","02","-33.6","","-40.5","","-37.1","","-24.2","","-45.2","","0.0","","3.1","","3.5","","37","","30","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1983-03","1983","03","-26.8","","-36.7","","-31.8","","-15.1","","-42.2","","0.0","","3.5","","3.5","","39","","15","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1983-04","1983","04","-18.2","","-28.4","","-23.3","","-8.5","","-35.7","","0.0","","9.7","","9.0","","42","","35","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1983-05","1983","05","-7.6","","-15.8","","-11.7","","2.0","","-27.3","","0.0","T","12.9","","12.3","","32","","10","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1983-06","1983","06","4.5","","-1.3","","1.6","","11.8","","-6.0","","18.8","","0.4","","19.4","","0","T","11","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1983-07","1983","07","10.8","","3.2","","7.0","","20.0","","0.8","","8.2","","0.0","T","8.2","","0","","27","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1983-08","1983","08","6.9","","1.1","","4.0","","15.3","","-2.6","","19.3","","0.0","T","19.3","","0","","29","","50",""
"-81.24","68.78","HALL BEACH A","2402350","1983-09","1983","09","3.9","","-1.6","","1.2","","9.4","","-5.5","","2.1","","0.4","","2.3","","0","","10","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1983-10","1983","10","-6.0","","-12.6","","-9.3","","0.4","","-22.5","S","0.0","T","14.7","","13.1","","12","","9","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1983-11","1983","11","-14.8","","-23.7","","-19.3","","-6.5","","-36.2","","0.0","","9.4","","7.8","","18","","34","","91",""
"-81.24","68.78","HALL BEACH A","2402350","1983-12","1983","12","-23.0","","-32.5","","-27.8","","-12.6","","-44.9","","0.0","","5.0","","4.8","","24","","2","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1984-01","1984","01","-32.6","","-39.8","","-36.2","","-22.8","","-46.5","","0.0","","1.4","","1.4","","23","","29","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1984-02","1984","02","-32.1","","-39.9","","-36.0","","-22.0","","-45.0","","0.0","T","2.5","","2.5","","25","","16","","37",""
"-81.24","68.78","HALL BEACH A","2402350","1984-03","1984","03","-26.1","","-34.8","","-30.5","","-11.8","","-45.0","","0.0","","5.5","","4.6","","28","","30","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1984-04","1984","04","-16.1","","-27.9","","-22.0","","-0.9","","-40.5","","3.2","","24.3","","24.0","","41","","27","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1984-05","1984","05","-3.3","","-13.7","","-8.5","","2.1","","-22.2","","0.0","","3.2","","1.8","","23","","31","S","56","S"
"-81.24","68.78","HALL BEACH A","2402350","1984-06","1984","06","4.7","","-0.5","","2.1","","13.3","","-8.6","","18.3","","7.6","","25.3","","0","","9","","70","E"
"-81.24","68.78","HALL BEACH A","2402350","1984-07","1984","07","11.7","","3.9","","7.8","","20.9","","0.3","","12.5","","0.0","T","12.5","","0","","31","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1984-08","1984","08","7.5","","1.4","","4.5","","12.9","","-1.0","","38.6","","0.0","","38.6","","0","","31","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1984-09","1984","09","0.2","","-3.6","","-1.7","","6.7","","-13.5","","3.7","","8.8","","11.9","","3","","36","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1984-10","1984","10","-4.9","","-10.7","","-7.8","","2.7","","-19.0","","6.4","","8.0","","13.9","","5","","31","","70","S"
"-81.24","68.78","HALL BEACH A","2402350","1984-11","1984","11","-15.9","","-23.3","","-19.6","","-2.4","","-32.0","S","0.0","T","24.3","","22.8","","26","","30","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1984-12","1984","12","-24.7","","-32.6","","-28.7","","-14.8","","-43.5","","0.0","","5.0","","5.0","","19","","8","","102",""
"-81.24","68.78","HALL BEACH A","2402350","1985-01","1985","01","-23.1","","-31.4","","-27.3","","1.3","","-40.4","","0.0","","0.0","T","0.0","T","19","","30","S","65","S"
"-81.24","68.78","HALL BEACH A","2402350","1985-02","1985","02","-30.6","","-38.3","","-34.5","","-13.2","","-47.3","","0.0","","0.2","","0.2","","19","","30","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1985-03","1985","03","-27.1","","-35.7","","-31.4","","-6.8","","-47.6","","0.0","","8.8","","7.1","","21","","30","S","59","S"
"-81.24","68.78","HALL BEACH A","2402350","1985-04","1985","04","-17.8","","-29.4","","-23.6","","-2.2","","-42.2","S","0.0","T","7.2","","7.0","","25","","11","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1985-05","1985","05","-3.0","","-10.2","","-6.6","","3.2","","-26.6","","0.2","","3.0","","3.2","","10","","34","","48",""
"-81.24","68.78","HALL BEACH A","2402350","1985-06","1985","06","7.0","","1.1","","4.1","","15.9","S","-2.0","","11.0","","1.6","","12.6","","0","","26","","48",""
"-81.24","68.78","HALL BEACH A","2402350","1985-07","1985","07","10.9","","3.3","","7.1","","17.4","","0.5","S","26.7","","0.0","T","26.7","","0","","31","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1985-08","1985","08","8.1","","2.2","","5.2","","19.6","","0.1","","67.7","","10.4","","78.1","","0","","31","S","76","S"
"-81.24","68.78","HALL BEACH A","2402350","1985-09","1985","09","3.3","","-0.6","","1.4","","8.5","","-7.8","","27.7","","18.1","","45.8","","0","T","31","","83",""
"-81.24","68.78","HALL BEACH A","2402350","1985-10","1985","10","-5.1","","-9.7","","-7.4","","2.5","","-17.1","","7.2","","5.0","","12.2","","4","","31","","94",""
"-81.24","68.78","HALL BEACH A","2402350","1985-11","1985","11","-17.0","","-24.6","","-20.8","","-0.1","","-32.7","","0.0","","16.6","","16.6","","16","","35","","85","E"
"-81.24","68.78","HALL BEACH A","2402350","1985-12","1985","12","-14.5","","-22.9","","-18.7","","0.4","","-34.0","","0.0","","10.2","","10.2","","21","","8","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1986-01","1986","01","-28.2","","-35.2","","-31.7","","-9.6","","-45.7","","0.0","","2.8","","2.8","","23","","35","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1986-02","1986","02","-23.6","","-33.6","","-28.6","","-9.3","","-39.9","","0.0","","3.3","","3.3","","27","","15","","76","E"
"-81.24","68.78","HALL BEACH A","2402350","1986-03","1986","03","-26.9","","-36.1","","-31.5","","-14.2","","-48.4","","0.0","","3.8","","3.8","","27","","30","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1986-04","1986","04","-15.6","","-26.6","","-21.1","","-5.0","","-35.7","","0.0","T","12.9","","12.9","","38","","18","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1986-05","1986","05","-3.7","","-12.4","","-8.1","","1.9","","-21.2","","0.0","T","16.4","","16.4","","36","","30","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1986-06","1986","06","0.4","","-5.2","","-2.4","","5.9","","-15.5","","1.4","","11.0","","12.2","","12","","16","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1986-07","1986","07","9.2","","2.5","","5.9","","21.8","","-0.4","","27.4","","0.0","","27.4","","0","","28","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1986-08","1986","08","5.6","","0.7","","3.2","","11.5","","-2.7","","41.6","","5.8","","47.7","","0","","30","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1986-09","1986","09","1.1","","-2.1","","-0.5","","3.9","","-5.0","","5.5","","17.7","","22.0","","2","","33","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1986-10","1986","10","-12.0","","-19.3","","-15.7","","-0.4","","-33.0","","0.0","T","12.1","","9.7","","9","","33","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1986-11","1986","11","-18.8","","-27.1","","-23.0","","-5.4","","-36.7","","0.0","","10.5","","7.0","","17","","16","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1986-12","1986","12","-26.5","","-35.8","","-31.2","","-15.8","","-53.9","","0.0","","12.4","","12.0","","30","","29","","91",""
"-81.24","68.78","HALL BEACH A","2402350","1987-01","1987","01","-31.1","","-39.3","","-35.2","","-12.7","","-46.5","","0.0","","18.6","","18.2","","33","","18","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1987-02","1987","02","-29.0","","-37.2","","-33.1","","-17.1","","-45.0","","0.0","","2.2","","1.4","","34","","30","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1987-03","1987","03","-24.4","","-33.9","","-29.2","","-13.4","S","-40.6","","0.0","","2.4","","2.4","","34","","31","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1987-04","1987","04","-17.1","","-27.4","","-22.3","","-8.7","","-35.3","","0.0","","8.8","","8.5","","37","","30","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1987-05","1987","05","-8.4","","-16.8","","-12.6","","-1.5","","-25.4","","0.0","","6.6","","10.1","","36","","29","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1987-06","1987","06","2.7","","-2.3","","0.2","","12.4","","-13.6","","1.2","","6.6","","7.8","","0","T","3","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1987-07","1987","07","9.1","","2.8","","6.0","","16.5","S","0.4","","26.8","","0.0","T","26.8","","0","","30","S","56","S"
"-81.24","68.78","HALL BEACH A","2402350","1987-08","1987","08","4.5","","0.6","","2.6","","9.4","","-3.0","","78.9","","6.6","","84.2","","0","T","30","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1987-09","1987","09","3.8","","-1.2","","1.3","","11.0","","-9.5","","14.4","","1.2","","15.4","","0","","33","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1987-10","1987","10","-7.1","","-13.4","","-10.3","","-1.2","","-22.1","","0.0","T","17.0","","15.8","","17","","31","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1987-11","1987","11","-15.6","","-23.7","","-19.7","","-1.6","","-33.2","","0.8","","11.8","","12.6","","21","","32","","94",""
"-81.24","68.78","HALL BEACH A","2402350","1987-12","1987","12","-16.5","","-25.7","","-21.1","","-9.1","","-35.5","","0.0","","10.1","","7.2","","29","","8","","50",""
"-81.24","68.78","HALL BEACH A","2402350","1988-01","1988","01","-29.3","","-36.4","","-32.9","","-18.7","","-44.2","","0.0","","2.6","","2.6","","30","","16","S","56","S"
"-81.24","68.78","HALL BEACH A","2402350","1988-02","1988","02","-23.1","","-34.8","","-29.0","","-7.5","","-49.5","","0.0","","4.4","","3.2","","33","","7","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1988-03","1988","03","-22.5","","-32.8","","-27.7","","-14.6","","-38.7","","0.0","","2.6","","2.6","","34","","35","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1988-04","1988","04","-12.1","","-22.3","","-17.2","","-1.9","","-36.1","","0.0","","6.8","","5.2","","38","","3","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1988-05","1988","05","-4.5","","-11.4","","-8.0","","1.4","","-25.2","","0.0","T","13.4","","11.9","","31","","15","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1988-06","1988","06","4.0","","-0.7","","1.7","","9.9","","-2.6","S","12.2","","3.4","","15.4","","0","T","32","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1988-07","1988","07","9.0","","2.8","","5.9","","16.3","","0.1","","30.2","","0.0","","30.2","","0","","4","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1988-08","1988","08","8.3","","2.7","","5.5","","18.2","","-1.0","","34.6","","0.0","","34.6","","0","","29","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1988-09","1988","09","3.4","","-0.9","","1.3","","13.5","","-3.4","","5.6","","2.8","","8.2","","0","T","34","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1988-10","1988","10","-2.9","","-8.6","","-5.8","","4.2","","-19.4","","1.6","","39.0","","40.2","","24","","32","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1988-11","1988","11","-17.1","","-25.5","","-21.3","","-2.6","","-36.2","","0.8","","36.6","","37.4","","58","","17","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1988-12","1988","12","-29.1","","-35.3","","-32.2","","-17.5","S","-42.1","","0.0","","0.8","","0.8","","42","","30","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1989-01","1989","01","-31.7","","-39.1","","-35.4","","-20.3","","-45.4","","0.0","","1.0","","1.0","","40","","7","","44",""
"-81.24","68.78","HALL BEACH A","2402350","1989-02","1989","02","-29.9","","-39.9","","-34.9","","-17.1","","-46.0","","0.0","","1.2","","1.2","","40","","29","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1989-03","1989","03","-26.2","","-34.7","","-30.5","","-17.1","","-44.4","","0.0","","6.2","","6.2","","38","","30","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1989-04","1989","04","-13.3","","-24.5","","-18.9","","-1.5","","-36.7","","0.2","","12.0","","12.2","","34","","9","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1989-05","1989","05","-8.1","","-17.8","","-13.0","","0.7","","-29.2","","1.2","","20.2","","20.8","","42","","33","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1989-06","1989","06","4.4","","-1.0","","1.7","","12.3","","-5.9","","6.4","","2.0","","8.4","","0","T","33","","85",""
"-81.24","68.78","HALL BEACH A","2402350","1989-07","1989","07","11.4","","4.2","","7.8","","19.4","","1.0","","59.5","","0.0","T","59.5","","0","","34","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1989-08","1989","08","8.8","","2.7","","5.8","","15.1","","0.4","","24.4","","0.2","","24.6","","0","","34","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1989-09","1989","09","1.0","","-3.0","","-1.0","","7.2","","-8.3","","3.0","","11.4","","14.2","","11","","28","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1989-10","1989","10","-6.7","","-14.7","","-10.7","","-0.6","","-29.1","","0.0","T","28.5","","29.1","","33","","31","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1989-11","1989","11","-15.1","","-24.3","","-19.7","","-4.8","","-34.6","","0.0","","24.8","","24.8","","53","","30","","87",""
"-81.24","68.78","HALL BEACH A","2402350","1989-12","1989","12","-24.2","","-31.7","","-28.0","","-9.5","","-39.6","","0.0","","3.3","","3.3","","34","","30","","52",""
"-81.24","68.78","HALL BEACH A","2402350","1990-01","1990","01","-28.3","","-35.2","","-31.8","","-18.5","","-41.9","","0.0","","6.0","","5.6","","37","","8","","48",""
"-81.24","68.78","HALL BEACH A","2402350","1990-02","1990","02","-33.2","","-40.4","","-36.8","","-21.9","","-47.3","","0.0","","1.8","","1.8","","39","","31","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1990-03","1990","03","-22.7","","-32.6","","-27.7","","-13.2","","-41.7","","0.0","","10.4","","9.2","","45","","32","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1990-04","1990","04","-17.3","","-28.8","","-23.1","","-7.3","","-37.5","","0.0","","2.8","","2.8","","44","","28","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1990-05","1990","05","-4.4","","-14.0","","-9.2","","2.1","","-24.0","","6.8","","16.0","","20.8","","50","","16","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1990-06","1990","06","2.7","","-2.3","","0.2","","9.5","","-8.0","","0.6","","12.4","","12.4","","0","T","27","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1990-07","1990","07","10.4","","3.3","","6.9","","18.4","","-0.5","","41.3","","0.4","","41.7","","0","","7","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1990-08","1990","08","6.5","","1.4","","4.0","","11.6","","-0.9","","33.2","","20.0","","51.8","","0","","8","","52","E"
"-81.24","68.78","HALL BEACH A","2402350","1990-09","1990","09","0.9","","-2.9","","-1.0","","6.3","","-7.6","","1.0","","8.6","","9.6","","0","T","28","","67","E"
"-81.24","68.78","HALL BEACH A","2402350","1990-10","1990","10","-9.4","","-15.3","","-12.4","","-1.3","","-25.8","","0.0","","10.1","","8.5","","10","","34","","57","B"
"-81.24","68.78","HALL BEACH A","2402350","1990-11","1990","11","-16.5","","-23.8","","-20.2","","-5.2","","-35.0","","0.0","","18.0","","14.3","","25","","13","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1990-12","1990","12","-27.6","","-34.8","","-31.2","","-10.0","","-40.8","","0.0","","5.6","","5.6","","30","","17","","111",""
"-81.24","68.78","HALL BEACH A","2402350","1991-01","1991","01","-29.9","","-37.6","","-33.8","","-21.1","","-42.4","S","0.0","","1.8","","1.8","","30","","32","","37",""
"-81.24","68.78","HALL BEACH A","2402350","1991-02","1991","02","-26.7","","-34.6","","-30.7","","-19.5","","-45.0","","0.0","","0.9","","0.9","","30","","34","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1991-03","1991","03","-23.7","","-32.4","","-28.1","","-12.2","","-43.1","","0.0","","7.5","","7.6","","34","","11","","96",""
"-81.24","68.78","HALL BEACH A","2402350","1991-04","1991","04","-15.5","","-25.4","","-20.4","","-5.9","","-35.4","","0.0","","3.6","","3.4","","34","","9","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1991-05","1991","05","-5.2","","-14.6","","-10.0","","0.8","","-22.8","","0.2","","4.0","","4.0","","20","","11","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1991-06","1991","06","4.9","","-0.4","","2.3","","10.6","","-13.8","","10.8","","1.6","","12.4","","0","","32","S","59","S"
"-81.24","68.78","HALL BEACH A","2402350","1991-07","1991","07","9.8","","3.0","","6.4","","18.4","","0.4","","23.4","","0.0","","23.4","","0","","29","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1991-08","1991","08","9.8","","2.6","","6.2","","24.8","","-0.6","","39.4","","0.4","","39.8","","0","","30","","87",""
"-81.24","68.78","HALL BEACH A","2402350","1991-09","1991","09","1.0","","-1.4","","-0.2","","4.0","","-8.9","","19.8","","27.6","","47.0","","1","","4","","50",""
"-81.24","68.78","HALL BEACH A","2402350","1991-10","1991","10","-6.6","","-12.2","","-9.4","","-0.3","","-23.8","","0.0","T","8.3","","8.1","","8","","9","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1991-11","1991","11","-15.9","","-25.1","","-20.5","","-4.2","","-34.4","","0.0","","6.2","","6.2","","15","","31","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1991-12","1991","12","-25.2","","-32.8","","-29.1","","-12.4","","-40.7","","0.0","","8.2","","8.2","","21","","8","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1992-01","1992","01","-25.2","","-34.0","","-29.6","","-9.0","","-41.3","S","0.0","","17.0","","17.0","","30","","29","","82",""
"-81.24","68.78","HALL BEACH A","2402350","1992-02","1992","02","-33.7","","-41.0","","-37.4","","-18.8","","-46.4","","0.0","","1.8","","1.8","","34","","30","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1992-03","1992","03","-25.4","","-34.0","","-29.8","","-13.4","","-40.6","","0.0","","4.2","","4.2","","36","","31","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1992-04","1992","04","-17.9","","-27.3","","-22.6","","-11.1","","-36.6","","0.0","","6.0","","5.8","","37","","32","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1992-05","1992","05","-8.1","","-16.9","","-12.5","","-0.6","","-25.4","","0.0","","7.6","","7.4","","39","","16","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1992-06","1992","06","0.2","","-4.1","","-1.9","","4.7","","-11.6","","0.8","","6.6","","6.2","","11","","31","S","44","S"
"-81.24","68.78","HALL BEACH A","2402350","1992-07","1992","07","8.8","","2.6","","5.7","","16.6","","0.1","","17.0","","0.0","","17.0","","0","","29","S","48","S"
"-81.24","68.78","HALL BEACH A","2402350","1992-08","1992","08","7.7","","1.9","","4.8","","15.0","","-0.4","","29.4","","0.0","T","29.4","","0","","33","","50",""
"-81.24","68.78","HALL BEACH A","2402350","1992-09","1992","09","1.0","","-2.4","","-0.7","","5.8","","-11.3","","1.2","","23.6","","24.2","","13","","32","","83",""
"-81.24","68.78","HALL BEACH A","2402350","1992-10","1992","10","-4.0","","-11.0","","-7.5","","0.0","","-21.1","","0.0","T","27.8","","18.4","","35","","2","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1992-11","1992","11","-19.7","","-27.5","","-23.6","","-6.6","S","-35.0","","0.0","","13.2","","12.8","","35","","33","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1992-12","1992","12","-22.4","","-31.0","","-26.7","","-10.9","","-42.8","","0.0","","9.4","","8.4","","42","","16","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1993-01","1993","01","-28.3","","-35.9","","-32.1","","-14.1","","-45.2","","0.0","","5.0","","5.0","","45","","29","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1993-02","1993","02","-31.6","","-38.3","","-35.0","","-19.5","","-43.1","","0.0","","3.2","","3.0","","45","","29","","41",""
"-81.24","68.78","HALL BEACH A","2402350","1993-03","1993","03","-26.4","","-36.4","","-31.4","","-10.9","","-48.5","S","0.0","","5.2","","5.0","","50","","13","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1993-04","1993","04","-18.6","","-28.7","","-23.7","","-12.0","","-34.6","","0.0","","10.2","","8.8","","57","","29","S","52","S"
"-81.24","68.78","HALL BEACH A","2402350","1993-05","1993","05","-3.2","","-8.5","","-5.9","","4.3","","-28.8","","0.2","","4.2","","4.4","","11","","12","","46",""
"-81.24","68.78","HALL BEACH A","2402350","1993-06","1993","06","5.1","","0.2","","2.6","","12.3","","-2.7","","11.2","","27.4","","38.6","","0","","5","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1993-07","1993","07","10.5","","3.4","","6.9","","17.1","","0.8","","19.4","","0.0","T","19.4","","0","","32","","48",""
"-81.24","68.78","HALL BEACH A","2402350","1993-08","1993","08","6.4","","1.2","","3.8","","15.5","","-2.1","","31.6","","13.8","","38.2","","1","","28","I","59","I"
"-81.24","68.78","HALL BEACH A","2402350","1993-09","1993","09","1.2","E","-1.8","E","-0.3","E","4.5","E","-10.6","E","9.2","I","24.4","I","29.0","I","6","","15","I","54","I"
"-81.24","68.78","HALL BEACH A","2402350","1993-10","1993","10","-3.3","","-8.1","","-5.7","","3.5","","-20.7","S","0.0","","27.8","","19.4","","17","","12","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1993-11","1993","11","-22.4","","-28.8","","-25.6","","-11.6","","-35.1","","0.0","","4.8","","4.4","","15","","31","","98",""
"-81.24","68.78","HALL BEACH A","2402350","1993-12","1993","12","-23.2","","-31.0","","-27.2","","-13.2","","-40.9","","0.0","","14.8","","12.3","","25","","5","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1994-01","1994","01","-30.4","","-37.2","","-33.8","","-14.9","","-41.8","","0.0","","1.8","","1.8","","26","","30","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1994-02","1994","02","-28.8","","-35.9","","-32.4","","-19.4","S","-43.8","","0.0","","4.0","","3.8","","28","","31","","82",""
"-81.24","68.78","HALL BEACH A","2402350","1994-03","1994","03","-26.7","","-35.6","","-31.2","","-17.0","","-43.3","","0.0","","4.2","","4.2","","28","","30","","85",""
"-81.24","68.78","HALL BEACH A","2402350","1994-04","1994","04","-15.3","","-25.5","","-20.4","","-0.8","","-36.0","S","0.0","","23.8","","17.4","","37","","7","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1994-05","1994","05","-2.9","","-10.6","","-6.8","","3.7","","-22.9","","0.0","T","15.2","","13.2","","22","","31","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1994-06","1994","06","4.0","","-0.6","","1.7","","10.7","","-4.7","","9.2","","9.6","","18.8","","0","","32","","80","S"
"-81.24","68.78","HALL BEACH A","2402350","1994-07","1994","07","11.0","","3.2","","7.1","","20.5","","0.0","S","31.8","","0.0","T","31.8","","0","","18","I","70","I"
"-81.24","68.78","HALL BEACH A","2402350","1994-08","1994","08","8.0","","2.2","","5.1","","12.5","S","-0.3","","1.6","","0.0","","1.6","","0","","33","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1994-09","1994","09","1.9","","-2.2","","-0.2","","7.6","","-7.0","S","33.6","","4.2","","37.4","","0","T","16","I","91","I"
"-81.24","68.78","HALL BEACH A","2402350","1994-10","1994","10","-4.5","","-9.4","","-7.0","","0.2","","-21.7","","0.0","T","36.6","","24.8","","21","","30","I","67","I"
"-81.24","68.78","HALL BEACH A","2402350","1994-11","1994","11","-17.0","","-22.8","","-19.9","","-1.8","","-36.9","S","0.0","T","21.0","","16.0","","34","","29","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1994-12","1994","12","-20.4","","-29.6","","-25.0","","-9.7","","-39.7","","0.0","","25.4","","18.8","","38","","34","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1995-01","1995","01","-24.3","","-31.0","","-27.7","","-11.7","","-40.4","","0.0","","14.4","","7.8","","38","","30","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1995-02","1995","02","-28.5","","-36.6","","-32.6","","-13.7","","-42.7","","0.0","","5.0","","3.6","","36","","30","I","78","I"
"-81.24","68.78","HALL BEACH A","2402350","1995-03","1995","03","-22.3","","-33.0","","-27.7","","-10.8","S","-46.7","","0.0","","25.6","","17.7","","54","","28","S","98","S"
"-81.24","68.78","HALL BEACH A","2402350","1995-04","1995","04","-9.1","","-16.5","","-12.8","","1.9","","-30.1","","0.6","","12.4","","8.2","","34","","","","",""
"-81.24","68.78","HALL BEACH A","2402350","1995-05","1995","05","-4.3","","-10.8","","-7.6","","1.0","","-20.3","","0.0","","47.2","","33.6","","65","","","","",""
"-81.24","68.78","HALL BEACH A","2402350","1995-06","1995","06","4.3","","-0.6","","1.9","","8.5","","-5.2","","22.7","","0.4","","23.1","","0","T","","","",""
"-81.24","68.78","HALL BEACH A","2402350","1995-07","1995","07","6.7","","1.7","","4.2","","13.8","","-2.0","","54.8","","0.0","","54.8","","0","","","","",""
"-81.24","68.78","HALL BEACH A","2402350","1995-08","1995","08","8.9","","3.1","","6.0","","19.8","","-0.9","","47.0","","0.0","","47.0","","0","","","","",""
"-81.24","68.78","HALL BEACH A","2402350","1995-09","1995","09","0.5","","-2.7","","-1.1","","4.9","","-9.8","","19.4","","21.8","","39.4","","2","","","","",""
